trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4083561-TRAIN-A24-TRKPI-Semaine-07,07:08:00,07:09:00,SAB1D,5,0,0,9.081,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:12:00,07:13:00,BUR1D,6,0,0,12.192,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:15:00,07:16:00,BEA1D,7,0,0,14.572,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:19:00,07:20:00,BEA2D,8,0,0,17.811,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:23:00,07:24:00,PCL1D,9,0,0,20.118,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:26:00,07:27:00,PCL2D,10,0,0,21.513,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:28:00,07:29:00,PCL3D,11,0,0,22.538,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:31:00,07:32:00,DVL1D,12,0,0,24.622,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:34:00,07:35:00,DVL2D,13,0,0,26.277,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:38:00,07:39:00,LCH1D,14,0,0,28.766,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:45:00,07:46:00,MTL1A,15,0,0,34.369,1,Quai 1
4083561-TRAIN-A24-TRKPI-Semaine-07,07:52:00,07:52:00,MTL2A,16,0,0,38.126,1,Voie 1
4083563-TRAIN-A24-TRKPI-Semaine-06,07:33:00,07:33:00,HUD1D,1,0,1,0.000,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,07:44:00,07:45:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083563-TRAIN-A24-TRKPI-Semaine-06,07:49:00,07:50:00,VAU1D,3,0,0,13.679,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,07:51:00,07:52:00,TVA1D,4,0,0,14.934,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,07:54:00,07:55:00,LIP1D,5,0,0,17.299,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,07:57:00,07:58:00,SAB1D,6,0,0,19.023,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:01:00,08:02:00,BUR1D,7,0,0,22.134,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:04:00,08:05:00,BEA1D,8,0,0,24.514,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:08:00,08:09:00,BEA2D,9,0,0,27.753,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:11:00,08:12:00,PCL1D,10,0,0,30.060,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:14:00,08:15:00,PCL2D,11,0,0,31.455,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:16:00,08:17:00,PCL3D,12,0,0,32.480,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:20:00,08:21:00,DVL1D,13,0,0,34.564,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:23:00,08:24:00,DVL2D,14,0,0,36.219,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:27:00,08:28:00,LCH1D,15,0,0,38.708,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:34:00,08:35:00,MTL1A,16,0,0,44.311,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-06,08:41:00,08:41:00,MTL2A,17,0,0,48.068,1,Voie 1
4083563-TRAIN-A24-TRKPI-Semaine-07,07:33:00,07:33:00,HUD1D,1,0,1,0.000,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,07:44:00,07:45:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083563-TRAIN-A24-TRKPI-Semaine-07,07:49:00,07:50:00,VAU1D,3,0,0,13.679,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,07:51:00,07:52:00,TVA1D,4,0,0,14.934,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,07:54:00,07:55:00,LIP1D,5,0,0,17.299,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,07:57:00,07:58:00,SAB1D,6,0,0,19.023,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:01:00,08:02:00,BUR1D,7,0,0,22.134,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:04:00,08:05:00,BEA1D,8,0,0,24.514,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:08:00,08:09:00,BEA2D,9,0,0,27.753,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:11:00,08:12:00,PCL1D,10,0,0,30.060,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:14:00,08:15:00,PCL2D,11,0,0,31.455,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:16:00,08:17:00,PCL3D,12,0,0,32.480,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:20:00,08:21:00,DVL1D,13,0,0,34.564,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:23:00,08:24:00,DVL2D,14,0,0,36.219,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:27:00,08:28:00,LCH1D,15,0,0,38.708,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:34:00,08:35:00,MTL1A,16,0,0,44.311,1,Quai 1
4083563-TRAIN-A24-TRKPI-Semaine-07,08:41:00,08:41:00,MTL2A,17,0,0,48.068,1,Voie 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:10:00,08:10:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083564-TRAIN-A24-TRKPI-Semaine-06,08:14:00,08:15:00,VAU1D,2,0,0,3.737,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:16:00,08:17:00,TVA1D,3,0,0,4.992,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:19:00,08:20:00,LIP1D,4,0,0,7.357,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:22:00,08:23:00,SAB1D,5,0,0,9.081,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:26:00,08:27:00,BUR1D,6,0,0,12.192,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:29:00,08:30:00,BEA1D,7,0,0,14.572,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:33:00,08:34:00,BEA2D,8,0,0,17.811,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:36:00,08:37:00,PCL1D,9,0,0,20.118,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:39:00,08:40:00,PCL2D,10,0,0,21.513,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:41:00,08:42:00,PCL3D,11,0,0,22.538,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:44:00,08:45:00,DVL1D,12,0,0,24.622,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:47:00,08:48:00,DVL2D,13,0,0,26.277,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:51:00,08:52:00,LCH1D,14,0,0,28.766,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,08:58:00,08:59:00,MTL1A,15,0,0,34.369,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-06,09:05:00,09:05:00,MTL2A,16,0,0,38.126,1,Voie 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:10:00,08:10:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083564-TRAIN-A24-TRKPI-Semaine-07,08:14:00,08:15:00,VAU1D,2,0,0,3.737,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:16:00,08:17:00,TVA1D,3,0,0,4.992,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:19:00,08:20:00,LIP1D,4,0,0,7.357,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:22:00,08:23:00,SAB1D,5,0,0,9.081,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:26:00,08:27:00,BUR1D,6,0,0,12.192,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:29:00,08:30:00,BEA1D,7,0,0,14.572,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:33:00,08:34:00,BEA2D,8,0,0,17.811,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:36:00,08:37:00,PCL1D,9,0,0,20.118,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:39:00,08:40:00,PCL2D,10,0,0,21.513,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:41:00,08:42:00,PCL3D,11,0,0,22.538,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:44:00,08:45:00,DVL1D,12,0,0,24.622,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:47:00,08:48:00,DVL2D,13,0,0,26.277,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:51:00,08:52:00,LCH1D,14,0,0,28.766,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,08:58:00,08:59:00,MTL1A,15,0,0,34.369,1,Quai 1
4083564-TRAIN-A24-TRKPI-Semaine-07,09:05:00,09:05:00,MTL2A,16,0,0,38.126,1,Voie 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:15:00,11:15:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083565-TRAIN-A24-TRKPI-Semaine-06,11:19:00,11:20:00,VAU1D,2,0,0,3.737,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:21:00,11:22:00,TVA1D,3,0,0,4.992,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:24:00,11:25:00,LIP1D,4,0,0,7.357,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:27:00,11:28:00,SAB1D,5,0,0,9.081,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:31:00,11:31:00,BUR1D,6,0,0,12.192,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:33:00,11:34:00,BEA1D,7,0,0,14.572,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:37:00,11:38:00,BEA2D,8,0,0,17.811,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:40:00,11:41:00,PCL1D,9,0,0,20.118,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:43:00,11:44:00,PCL2D,10,0,0,21.513,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:45:00,11:46:00,PCL3D,11,0,0,22.538,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:49:00,11:50:00,DVL1D,12,0,0,24.622,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:51:00,11:52:00,DVL2D,13,0,0,26.277,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,11:54:00,11:55:00,LCH1D,14,0,0,28.766,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,12:01:00,12:02:00,MTL1A,15,0,0,34.369,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-06,12:08:00,12:08:00,MTL2A,16,0,0,38.126,1,Voie 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:15:00,11:15:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083565-TRAIN-A24-TRKPI-Semaine-07,11:19:00,11:20:00,VAU1D,2,0,0,3.737,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:21:00,11:22:00,TVA1D,3,0,0,4.992,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:24:00,11:25:00,LIP1D,4,0,0,7.357,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:27:00,11:28:00,SAB1D,5,0,0,9.081,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:31:00,11:31:00,BUR1D,6,0,0,12.192,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:33:00,11:34:00,BEA1D,7,0,0,14.572,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:37:00,11:38:00,BEA2D,8,0,0,17.811,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:40:00,11:41:00,PCL1D,9,0,0,20.118,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:43:00,11:44:00,PCL2D,10,0,0,21.513,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:45:00,11:46:00,PCL3D,11,0,0,22.538,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:49:00,11:50:00,DVL1D,12,0,0,24.622,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:51:00,11:52:00,DVL2D,13,0,0,26.277,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,11:54:00,11:55:00,LCH1D,14,0,0,28.766,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,12:01:00,12:02:00,MTL1A,15,0,0,34.369,1,Quai 1
4083565-TRAIN-A24-TRKPI-Semaine-07,12:08:00,12:08:00,MTL2A,16,0,0,38.126,1,Voie 1
4083566-TRAIN-A24-TRKPI-Semaine-06,13:55:00,13:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083566-TRAIN-A24-TRKPI-Semaine-06,13:59:00,14:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:01:00,14:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:04:00,14:05:00,LIP1D,4,0,0,7.357,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:07:00,14:08:00,SAB1D,5,0,0,9.081,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:11:00,14:11:00,BUR1D,6,0,0,12.192,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:13:00,14:14:00,BEA1D,7,0,0,14.572,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:17:00,14:18:00,BEA2D,8,0,0,17.811,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:20:00,14:21:00,PCL1D,9,0,0,20.118,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:23:00,14:24:00,PCL2D,10,0,0,21.513,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:25:00,14:26:00,PCL3D,11,0,0,22.538,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:29:00,14:30:00,DVL1D,12,0,0,24.622,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:31:00,14:32:00,DVL2D,13,0,0,26.277,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:34:00,14:35:00,LCH1D,14,0,0,28.766,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:41:00,14:42:00,MTL1A,15,0,0,34.369,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-06,14:48:00,14:48:00,MTL2A,16,0,0,38.126,1,Voie 1
4083566-TRAIN-A24-TRKPI-Semaine-07,13:55:00,13:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083566-TRAIN-A24-TRKPI-Semaine-07,13:59:00,14:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:01:00,14:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:04:00,14:05:00,LIP1D,4,0,0,7.357,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:07:00,14:08:00,SAB1D,5,0,0,9.081,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:11:00,14:11:00,BUR1D,6,0,0,12.192,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:13:00,14:14:00,BEA1D,7,0,0,14.572,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:17:00,14:18:00,BEA2D,8,0,0,17.811,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:20:00,14:21:00,PCL1D,9,0,0,20.118,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:23:00,14:24:00,PCL2D,10,0,0,21.513,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:25:00,14:26:00,PCL3D,11,0,0,22.538,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:29:00,14:30:00,DVL1D,12,0,0,24.622,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:31:00,14:32:00,DVL2D,13,0,0,26.277,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:34:00,14:35:00,LCH1D,14,0,0,28.766,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:41:00,14:42:00,MTL1A,15,0,0,34.369,1,Quai 1
4083566-TRAIN-A24-TRKPI-Semaine-07,14:48:00,14:48:00,MTL2A,16,0,0,38.126,1,Voie 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:00:00,17:00:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083567-TRAIN-A24-TRKPI-Semaine-06,17:04:00,17:05:00,VAU1D,2,0,0,3.737,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:09:00,17:10:00,SAB1D,3,0,0,9.081,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:13:00,17:14:00,BUR1D,4,0,0,12.192,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:18:00,17:19:00,BEA2D,5,0,0,17.811,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:22:00,17:23:00,PCL2D,6,0,0,21.512,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:26:00,17:27:00,DVL2D,7,0,0,26.276,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:30:00,17:31:00,LCH1D,8,0,0,28.765,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:37:00,17:38:00,MTL1A,9,0,0,34.368,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-06,17:43:00,17:43:00,MTL2A,10,0,0,38.125,1,Voie 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:00:00,17:00:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083567-TRAIN-A24-TRKPI-Semaine-07,17:04:00,17:05:00,VAU1D,2,0,0,3.737,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:09:00,17:10:00,SAB1D,3,0,0,9.081,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:13:00,17:14:00,BUR1D,4,0,0,12.192,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:18:00,17:19:00,BEA2D,5,0,0,17.811,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:22:00,17:23:00,PCL2D,6,0,0,21.512,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:26:00,17:27:00,DVL2D,7,0,0,26.276,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:30:00,17:31:00,LCH1D,8,0,0,28.765,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:37:00,17:38:00,MTL1A,9,0,0,34.368,1,Quai 1
4083567-TRAIN-A24-TRKPI-Semaine-07,17:43:00,17:43:00,MTL2A,10,0,0,38.125,1,Voie 1
4083568-TRAIN-A24-TRKPI-Semaine-06,19:55:00,19:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083568-TRAIN-A24-TRKPI-Semaine-06,19:59:00,20:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:01:00,20:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:04:00,20:05:00,LIP1D,4,0,0,7.357,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:07:00,20:08:00,SAB1D,5,0,0,9.081,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:11:00,20:11:00,BUR1D,6,0,0,12.192,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:13:00,20:14:00,BEA1D,7,0,0,14.572,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:17:00,20:18:00,BEA2D,8,0,0,17.811,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:20:00,20:21:00,PCL1D,9,0,0,20.118,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:23:00,20:24:00,PCL2D,10,0,0,21.513,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:25:00,20:26:00,PCL3D,11,0,0,22.538,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:29:00,20:30:00,DVL1D,12,0,0,24.622,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:31:00,20:32:00,DVL2D,13,0,0,26.277,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:34:00,20:35:00,LCH1D,14,0,0,28.766,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:41:00,20:42:00,MTL1A,15,0,0,34.369,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-06,20:48:00,20:48:00,MTL2A,16,0,0,38.126,1,Voie 1
4083568-TRAIN-A24-TRKPI-Semaine-07,19:55:00,19:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083568-TRAIN-A24-TRKPI-Semaine-07,19:59:00,20:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:01:00,20:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:04:00,20:05:00,LIP1D,4,0,0,7.357,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:07:00,20:08:00,SAB1D,5,0,0,9.081,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:11:00,20:11:00,BUR1D,6,0,0,12.192,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:13:00,20:14:00,BEA1D,7,0,0,14.572,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:17:00,20:18:00,BEA2D,8,0,0,17.811,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:20:00,20:21:00,PCL1D,9,0,0,20.118,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:23:00,20:24:00,PCL2D,10,0,0,21.513,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:25:00,20:26:00,PCL3D,11,0,0,22.538,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:29:00,20:30:00,DVL1D,12,0,0,24.622,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:31:00,20:32:00,DVL2D,13,0,0,26.277,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:34:00,20:35:00,LCH1D,14,0,0,28.766,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:41:00,20:42:00,MTL1A,15,0,0,34.369,1,Quai 1
4083568-TRAIN-A24-TRKPI-Semaine-07,20:48:00,20:48:00,MTL2A,16,0,0,38.126,1,Voie 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,08:55:00,08:55:00,LVL24A,1,0,1,0.000,1,Quai 2
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:00:15,09:01:00,LVL22A,2,0,0,5.511,1,Quai 2
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:04:15,09:05:00,LVL4A,3,0,0,8.477,1,Quai 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:08:15,09:09:00,ROS2A,4,0,0,11.134,1,Quai 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:12:15,09:13:00,STR4B,5,0,0,14.156,1,Quai 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:20:15,09:21:00,BLA1A,6,0,0,20.458,1,Quai 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:25:15,09:26:00,MIR1A,7,0,0,26.435,1,Quai 1
4083569-TRAIN-A24-TRKPI-Dimanche-01,09:35:00,09:35:00,SJM1A,8,1,0,35.724,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,10:55:00,10:55:00,LVL24A,1,0,1,0.000,1,Quai 2
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:00:15,11:01:00,LVL22A,2,0,0,5.511,1,Quai 2
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:04:15,11:05:00,LVL4A,3,0,0,8.477,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:08:15,11:09:00,ROS2A,4,0,0,11.134,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:12:15,11:13:00,STR4B,5,0,0,14.156,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:20:15,11:21:00,BLA1A,6,0,0,20.458,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:25:15,11:26:00,MIR1A,7,0,0,26.435,1,Quai 1
4083570-TRAIN-A24-TRKPI-Dimanche-01,11:35:00,11:35:00,SJM1A,8,1,0,35.724,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,12:55:00,12:55:00,LVL24A,1,0,1,0.000,1,Quai 2
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:00:15,13:01:00,LVL22A,2,0,0,5.511,1,Quai 2
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:04:15,13:05:00,LVL4A,3,0,0,8.477,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:08:15,13:09:00,ROS2A,4,0,0,11.134,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:12:15,13:13:00,STR4B,5,0,0,14.156,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:20:15,13:21:00,BLA1A,6,0,0,20.458,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:25:15,13:26:00,MIR1A,7,0,0,26.435,1,Quai 1
4083571-TRAIN-A24-TRKPI-Dimanche-01,13:35:00,13:35:00,SJM1A,8,1,0,35.724,1,Quai 1
4083572-TRAIN-A24-TRKPI-Dimanche-01,16:30:00,16:30:00,LVL24A,1,0,1,0.000,1,Quai 2
4083572-TRAIN-A24-TRKPI-Dimanche-01,16:35:15,16:36:00,LVL22A,2,0,0,5.511,1,Quai 2
4083572-TRAIN-A24-TRKPI-Dimanche-01,16:39:15,16:40:00,LVL4A,3,0,0,8.477,1,Quai 1
4083572-TRAIN-A24-TRKPI-Dimanche-01,16:43:15,16:44:00,ROS2A,4,0,0,11.134,1,Quai 1
4083572-TRAIN-A24-TRKPI-Dimanche-01,16:47:15,16:48:00,STR4B,5,0,0,14.156,1,Quai 1
