route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,245980424598045,245980424598045+241780+0,Stamford,1398,0,,16,0,0
3,245981124598115,245981124598115+241781+0,Stamford,1398,0,,16,0,0
3,245979624597975,245979624597975+241818+0,New Haven,1500,0,,16,1,0
3,245980424598045,245980424598045+241818+0,New Haven,1500,0,,16,1,0
3,245980024598032,245980024598032+241818+0,New Haven,1500,0,,16,1,0
3,245983524599021,245983524599021+241819+0,New Haven,1502,0,,16,0,0
3,245979624597975,245979624597975+241819+0,New Haven,1502,0,,16,1,0
3,245982924598323,245982924598323+241819+0,New Haven,1502,0,,16,0,0
3,245980724598252,245980724598252+241819+0,New Haven,1502,0,,16,0,0
3,245983524599025,245983524599025+241819+0,New Haven,1502,0,,16,0,0
3,245983524599025,245983524599025+241846+1,Grand Central Terminal,1523,1,,5,0,1
3,245980724598252,245980724598252+241846+1,Grand Central Terminal,1523,1,,5,0,1
3,245980024598032,245980024598032+241846+1,Grand Central Terminal,1523,1,,5,1,1
3,245980424598045,245980424598045+241901+0,Grand Central Terminal,1555,1,,5,0,0
3,245981424598254,245981424598254+241929+1,New Haven,1570,0,,16,0,1
3,245981424598253,245981424598253+241929+1,New Haven,1570,0,,16,0,1
3,245980024598033,245980024598033+241929+1,New Haven,1570,0,,16,1,1
3,245980024598031,245980024598031+241957+0,Grand Central Terminal,1583,1,,5,1,0
3,245983524599021,245983524599021+241957+0,Grand Central Terminal,1583,1,,5,0,0
3,245983524599022,245983524599022+241957+0,Grand Central Terminal,1583,1,,5,0,0
3,245980724598251,245980724598251+241985+0,Grand Central Terminal,1597,1,,5,0,0
3,245983524599023,245983524599023+241985+0,Grand Central Terminal,1597,1,,5,0,0
3,245983524599025,245983524599025+241985+0,Grand Central Terminal,1597,1,,5,0,0
3,245980024598034,245980024598034+241985+0,Grand Central Terminal,1597,1,,5,1,0
3,245980024598031,245980024598031+241985+0,Grand Central Terminal,1597,1,,5,1,0
4,245980724598255,245980724598255+242047+0,Stamford,1795,1,,8,0,0
4,245982924598325,245982924598325+242047+0,Stamford,1795,1,,8,0,0
4,245983524599021,245983524599021+242047+0,Stamford,1795,1,,8,0,0
4,245980424598045,245980424598045+242049+0,Stamford,1795,1,,8,0,0
4,245980724598252,245980724598252+242052+0,New Canaan,1798,0,,19,0,0
4,245983524599025,245983524599025+242052+0,New Canaan,1798,0,,19,0,0
4,245982924598323,245982924598323+242052+0,New Canaan,1798,0,,19,0,0
4,245982924598325,245982924598325+242052+0,New Canaan,1798,0,,19,0,0
4,245983524599024,245983524599024+242052+0,New Canaan,1798,0,,19,0,0
4,245983524599023,245983524599023+242053+0,Stamford,1799,1,,8,0,0
4,245980424598045,245980424598045+242054+0,Stamford,1799,1,,8,0,0
5,245982924598322,245982924598322+242055+0,Danbury,1806,0,,21,0,0
5,245980724598255,245980724598255+242055+0,Danbury,1806,0,,21,0,0
5,245982924598324,245982924598324+242055+0,Danbury,1806,0,,21,0,0
5,245980024598033,245980024598033+242055+0,Danbury,1806,0,,21,1,0
5,245983524599023,245983524599023+242055+0,Danbury,1806,0,,21,0,0
5,245983524599024,245983524599024+242055+0,Danbury,1806,0,,21,0,0
5,245980024598031,245980024598031+242056+1,Grand Central Terminal,1811,1,,10,1,1
5,245980024598033,245980024598033+242056+1,Grand Central Terminal,1811,1,,10,1,1
5,245980024598032,245980024598032+242056+1,Grand Central Terminal,1811,1,,10,1,1
6,245980024598034,245980024598034+242111+0,Bridgeport,1957,1,,11,1,0
6,245983524599025,245983524599025+242111+0,Bridgeport,1957,1,,11,0,0
6,245983524599023,245983524599023+242111+0,Bridgeport,1957,1,,11,0,0
6,245982924598322,245982924598322+242111+0,Bridgeport,1957,1,,11,0,0
6,245983524599023,245983524599023+242113+0,Bridgeport,1965,1,,11,0,0
6,245983524599025,245983524599025+242113+0,Bridgeport,1965,1,,11,0,0
6,245983524599022,245983524599022+242113+0,Bridgeport,1965,1,,11,0,0
6,245982924598323,245982924598323+242113+0,Bridgeport,1965,1,,11,0,0
2,245980024598034,245980024598034+242277+1,Grand Central Terminal,304,1,,3,1,1
2,245980724598254,245980724598254+242277+1,Grand Central Terminal,304,1,,3,0,1
2,245980424598045,245980424598045+242277+1,Grand Central Terminal,304,1,,3,0,1
2,245982924598325,245982924598325+242291+1,Grand Central Terminal,330,1,,3,0,1
2,245980024598034,245980024598034+242291+1,Grand Central Terminal,330,1,,3,1,1
2,245983524599023,245983524599023+242291+1,Grand Central Terminal,330,1,,3,0,1
2,245983524599024,245983524599024+242291+1,Grand Central Terminal,330,1,,3,0,1
2,245980724598254,245980724598254+242291+1,Grand Central Terminal,330,1,,3,0,1
2,245982924598325,245982924598325+242292+1,Grand Central Terminal,332,1,,3,0,1
3,245980724598251,245980724598251+241643+1,Grand Central Terminal,1307,1,,5,0,1
3,245980024598033,245980024598033+241643+1,Grand Central Terminal,1307,1,,5,1,1
3,245980724598253,245980724598253+241643+1,Grand Central Terminal,1307,1,,5,0,1
3,245983524599021,245983524599021+241643+1,Grand Central Terminal,1307,1,,5,0,1
3,245980724598251,245980724598251+241644+1,Stamford,1308,0,,16,0,1
3,245983524599021,245983524599021+241644+1,Stamford,1308,0,,16,0,1
3,245982924598323,245982924598323+241644+1,Stamford,1308,0,,16,0,1
3,245980024598031,245980024598031+241644+1,Stamford,1308,0,,16,1,1
3,245982924598322,245982924598322+241689+0,Stamford,1340,0,,16,0,0
3,245980024598031,245980024598031+241689+0,Stamford,1340,0,,16,1,0
3,245980424598045,245980424598045+241690+0,Stamford,1340,0,,16,0,0
3,245980024598033,245980024598033+241691+0,Grand Central Terminal,1341,1,,5,1,0
3,245982924598325,245982924598325+241691+0,Grand Central Terminal,1341,1,,5,0,0
3,245983524599021,245983524599021+241691+0,Grand Central Terminal,1341,1,,5,0,0
3,245980724598255,245980724598255+241691+0,Grand Central Terminal,1341,1,,5,0,0
3,245982924598322,245982924598322+241691+0,Grand Central Terminal,1341,1,,5,0,0
3,245979624597975,245979624597975+241735+1,Stamford,1382,0,,16,1,1
3,245980724598251,245980724598251+241735+1,Stamford,1382,0,,16,0,1
3,245980724598254,245980724598254+241735+1,Stamford,1382,0,,16,0,1
3,245980424598045,245980424598045+241737+0,Grand Central Terminal,1383,1,,5,0,0
3,245980024598032,245980024598032+241737+0,Grand Central Terminal,1383,1,,5,1,0
3,245980024598034,245980024598034+241737+0,Grand Central Terminal,1383,1,,5,1,0
3,245983524599021,245983524599021+241737+0,Grand Central Terminal,1383,1,,5,0,0
3,245983524599022,245983524599022+241783+0,Grand Central Terminal,1399,1,,5,0,0
3,245983524599024,245983524599024+241783+0,Grand Central Terminal,1399,1,,5,0,0
3,245980024598031,245980024598031+241783+0,Grand Central Terminal,1399,1,,5,1,0
3,245980024598033,245980024598033+241784+0,New Haven,1402,0,,16,1,0
3,245980024598031,245980024598031+241784+0,New Haven,1402,0,,16,1,0
3,245980724598254,245980724598254+241820+0,Grand Central Terminal,1503,1,,5,0,0
3,245983524599024,245983524599024+241820+0,Grand Central Terminal,1503,1,,5,0,0
3,245982924598323,245982924598323+241847+0,New Haven,1524,0,,16,0,0
3,245982924598322,245982924598322+241848+1,Grand Central Terminal,1525,1,,5,0,1
3,245983524599024,245983524599024+241848+1,Grand Central Terminal,1525,1,,5,0,1
3,245983524599025,245983524599025+241848+1,Grand Central Terminal,1525,1,,5,0,1
3,245983524599022,245983524599022+241875+1,Grand Central Terminal,1539,1,,5,0,1
3,245983524599025,245983524599025+241875+1,Grand Central Terminal,1539,1,,5,0,1
3,245983524599021,245983524599021+241875+1,Grand Central Terminal,1539,1,,5,0,1
3,245983524598392,245983524598392+241876+0,New Haven,1540,0,,16,0,0
3,245983524598394,245983524598394+241876+0,New Haven,1540,0,,16,0,0
3,245980724598104,245980724598104+241876+0,New Haven,1540,0,,16,0,0
3,245979624597975,245979624597975+241876+0,New Haven,1540,0,,16,1,0
3,245981424598255,245981424598255+241876+0,New Haven,1540,0,,16,0,0
3,245980024598032,245980024598032+241876+0,New Haven,1540,0,,16,1,0
3,245985624599022,245985624599022+241876+0,New Haven,1540,0,,16,0,0
3,245980024598033,245980024598033+241903+1,New Haven,1556,0,,16,1,1
3,245980724598255,245980724598255+241903+1,New Haven,1556,0,,16,0,1
3,245982924598324,245982924598324+241903+1,New Haven,1556,0,,16,0,1
3,245980024598032,245980024598032+241903+1,New Haven,1556,0,,16,1,1
3,245980024598031,245980024598031+241931+0,Grand Central Terminal,1571,1,,5,1,0
3,245980024598032,245980024598032+241931+0,Grand Central Terminal,1571,1,,5,1,0
3,245980724598252,245980724598252+241959+0,New Haven,1584,0,,16,0,0
3,245980024598032,245980024598032+241959+0,New Haven,1584,0,,16,1,0
5,245983524599022,245983524599022+242057+0,Danbury,1812,0,,21,0,0
5,245980724598252,245980724598252+242058+0,Danbury,1816,0,,21,0,0
5,245980424598045,245980424598045+242058+0,Danbury,1816,0,,21,0,0
5,245980724598254,245980724598254+242058+0,Danbury,1816,0,,21,0,0
5,245980024598032,245980024598032+242058+0,Danbury,1816,0,,21,1,0
5,245980024598034,245980024598034+242059+1,Grand Central Terminal,1819,1,,10,1,1
5,245979624597974,245979624597974+242059+1,Grand Central Terminal,1819,1,,10,1,1
5,245980424598045,245980424598045+242059+1,Grand Central Terminal,1819,1,,10,0,1
5,245982924598325,245982924598325+242059+1,Grand Central Terminal,1819,1,,10,0,1
5,245983524599023,245983524599023+242059+1,Grand Central Terminal,1819,1,,10,0,1
6,245980424598045,245980424598045+242114+0,Bridgeport,1965,1,,11,0,0
6,245982924598322,245982924598322+242115+0,Bridgeport,1973,1,,11,0,0
6,245980024598034,245980024598034+242117+0,Waterbury,1974,0,,22,1,0
6,245980724598255,245980724598255+242117+0,Waterbury,1974,0,,22,0,0
6,245980724598252,245980724598252+242117+0,Waterbury,1974,0,,22,0,0
2,245982924598322,245982924598322+242278+1,Grand Central Terminal,306,1,,3,0,1
2,245980724598255,245980724598255+242278+1,Grand Central Terminal,306,1,,3,0,1
2,245980724598254,245980724598254+242278+1,Grand Central Terminal,306,1,,3,0,1
2,245980024598031,245980024598031+242278+1,Grand Central Terminal,306,1,,3,1,1
2,245980024598033,245980024598033+242279+1,North White Plains,307,0,,14,1,1
2,245982924598322,245982924598322+242279+1,North White Plains,307,0,,14,0,1
2,245980724598255,245980724598255+242279+1,North White Plains,307,0,,14,0,1
2,245983524599022,245983524599022+242279+1,North White Plains,307,0,,14,0,1
2,245982924598324,245982924598324+242281+1,Grand Central Terminal,308,1,,3,0,1
3,245980024598034,245980024598034+241646+1,Grand Central Terminal,1309,1,,5,1,1
3,245980724598253,245980724598253+241646+1,Grand Central Terminal,1309,1,,5,0,1
3,245980724598253,245980724598253+241647+1,Stamford,1310,0,,16,0,1
3,245982924598324,245982924598324+241647+1,Stamford,1310,0,,16,0,1
3,245983524599025,245983524599025+241647+1,Stamford,1310,0,,16,0,1
3,245979624597975,245979624597975+241649+1,Grand Central Terminal,1311,1,,5,1,1
3,245982924598325,245982924598325+241649+1,Grand Central Terminal,1311,1,,5,0,1
3,245980724598251,245980724598251+241693+0,Stamford,1342,0,,16,0,0
3,245980024598032,245980024598032+241693+0,Stamford,1342,0,,16,1,0
3,245983524599024,245983524599024+241693+0,Stamford,1342,0,,16,0,0
3,245979624597975,245979624597975+241738+0,Stamford,1384,0,,16,1,0
3,245983524599022,245983524599022+241738+0,Stamford,1384,0,,16,0,0
3,245979624597974,245979624597974+241738+0,Stamford,1384,0,,16,1,0
3,245980024598032,245980024598032+241740+0,Grand Central Terminal,1385,1,,5,1,0
3,245984924599014,245984924599014+241740+0,Grand Central Terminal,1385,1,,5,0,0
3,245983524598383,245983524598383+241740+0,Grand Central Terminal,1385,1,,5,0,0
3,245980424598045,245980424598045+241788+1,Stamford,1406,0,,16,0,1
3,245980024598033,245980024598033+241788+1,Stamford,1406,0,,16,1,1
3,245979624597974,245979624597974+241788+1,Stamford,1406,0,,16,1,1
3,245982924598325,245982924598325+241788+1,Stamford,1406,0,,16,0,1
3,245980724598254,245980724598254+241788+1,Stamford,1406,0,,16,0,1
3,245982924598324,245982924598324+241788+1,Stamford,1406,0,,16,0,1
3,245983524599024,245983524599024+241789+1,Grand Central Terminal,1407,1,,5,0,1
3,245980724598254,245980724598254+241789+1,Grand Central Terminal,1407,1,,5,0,1
3,245983524599023,245983524599023+241789+1,Grand Central Terminal,1407,1,,5,0,1
3,245980724598255,245980724598255+241822+0,New Haven-State St,1504,0,,16,0,0
3,245982924598322,245982924598322+241822+0,New Haven-State St,1504,0,,16,0,0
3,245979624597975,245979624597975+241849+0,New Haven,1526,0,,16,1,0
3,245980024598031,245980024598031+241849+0,New Haven,1526,0,,16,1,0
3,245980024598034,245980024598034+241849+0,New Haven,1526,0,,16,1,0
3,245982924598324,245982924598324+241849+0,New Haven,1526,0,,16,0,0
3,245983524599025,245983524599025+241849+0,New Haven,1526,0,,16,0,0
3,245983524599021,245983524599021+241878+0,Grand Central Terminal,1541,1,,5,0,0
3,245982924598324,245982924598324+241878+0,Grand Central Terminal,1541,1,,5,0,0
3,245983524599025,245983524599025+241878+0,Grand Central Terminal,1541,1,,5,0,0
3,245982924598322,245982924598322+241878+0,Grand Central Terminal,1541,1,,5,0,0
3,245980724598255,245980724598255+241878+0,Grand Central Terminal,1541,1,,5,0,0
3,245982924598322,245982924598322+241905+0,Grand Central Terminal,1557,1,,5,0,0
3,245980724598254,245980724598254+241905+0,Grand Central Terminal,1557,1,,5,0,0
3,245983524599024,245983524599024+241905+0,Grand Central Terminal,1557,1,,5,0,0
3,245980024598034,245980024598034+241960+0,Grand Central Terminal,1585,1,,5,1,0
3,245980024598031,245980024598031+241960+0,Grand Central Terminal,1585,1,,5,1,0
5,245979624597975,245979624597975+242060+0,Danbury,1822,0,,21,1,0
5,245980724598253,245980724598253+242060+0,Danbury,1822,0,,21,0,0
5,245980724598255,245980724598255+242060+0,Danbury,1822,0,,21,0,0
5,245982924598322,245982924598322+242060+0,Danbury,1822,0,,21,0,0
5,245980724598254,245980724598254+242061+0,Danbury,1830,0,,21,0,0
5,245982924598324,245982924598324+242061+0,Danbury,1830,0,,21,0,0
5,245979624597975,245979624597975+242061+0,Danbury,1830,0,,21,1,0
5,245980724598251,245980724598251+242062+1,Grand Central Terminal,1831,1,,10,0,1
5,245979624597974,245979624597974+242062+1,Grand Central Terminal,1831,1,,10,1,1
6,245982924598322,245982924598322+242118+0,Bridgeport,1979,1,,11,0,0
6,245983524599021,245983524599021+242118+0,Bridgeport,1979,1,,11,0,0
6,245980724598254,245980724598254+242118+0,Bridgeport,1979,1,,11,0,0
6,245982924598324,245982924598324+242118+0,Bridgeport,1979,1,,11,0,0
6,245982924598323,245982924598323+242120+0,Bridgeport,1985,1,,11,0,0
6,245983524599025,245983524599025+242120+0,Bridgeport,1985,1,,11,0,0
6,245979624597975,245979624597975+242120+0,Bridgeport,1985,1,,11,1,0
6,245983524599021,245983524599021+242120+0,Bridgeport,1985,1,,11,0,0
6,245983524599025,245983524599025+242122+0,Waterbury,1990,0,,22,0,0
6,245982924598325,245982924598325+242122+0,Waterbury,1990,0,,22,0,0
6,245980724598254,245980724598254+242122+0,Waterbury,1990,0,,22,0,0
6,245979624597974,245979624597974+242122+0,Waterbury,1990,0,,22,1,0
2,245982124598255,245982124598255+242296+0,North White Plains,343,0,,14,0,0
2,245982924598312,245982924598312+242296+0,North White Plains,343,0,,14,0,0
2,245981424598183,245981424598183+242298+0,North White Plains,345,0,,14,0,0
2,245983524598395,245983524598395+242298+0,North White Plains,345,0,,14,0,0
2,245980724598104,245980724598104+242298+0,North White Plains,345,0,,14,0,0
2,245981424598181,245981424598181+242298+0,North White Plains,345,0,,14,0,0
3,245980424598045,245980424598045+241651+1,Stamford,1312,0,,16,0,1
3,245980024598033,245980024598033+241652+1,Stamford,1314,0,,16,1,1
3,245980724598254,245980724598254+241652+1,Stamford,1314,0,,16,0,1
3,245983524599024,245983524599024+241695+1,Stamford,1346,0,,16,0,1
3,245980724598255,245980724598255+241695+1,Stamford,1346,0,,16,0,1
3,245979624597975,245979624597975+241695+1,Stamford,1346,0,,16,1,1
3,245980724598254,245980724598254+241697+0,Grand Central Terminal,1347,1,,5,0,0
3,245982924598322,245982924598322+241697+0,Grand Central Terminal,1347,1,,5,0,0
3,245983524599024,245983524599024+241697+0,Grand Central Terminal,1347,1,,5,0,0
3,245980024598034,245980024598034+241697+0,Grand Central Terminal,1347,1,,5,1,0
3,245983524599025,245983524599025+241697+0,Grand Central Terminal,1347,1,,5,0,0
3,245979624597975,245979624597975+241697+0,Grand Central Terminal,1347,1,,5,1,0
3,245980724598253,245980724598253+241697+0,Grand Central Terminal,1347,1,,5,0,0
3,245980724598103,245980724598103+241741+0,Grand Central Terminal,1385,1,,5,0,0
3,245982524598255,245982524598255+241742+0,Grand Central Terminal,1385,1,,5,0,0
3,245980024598033,245980024598033+241743+0,Stamford,1386,0,,16,1,0
3,245980724598252,245980724598252+241743+0,Stamford,1386,0,,16,0,0
3,245983524599021,245983524599021+241743+0,Stamford,1386,0,,16,0,0
3,245979624597974,245979624597974+241743+0,Stamford,1386,0,,16,1,0
3,245980724598251,245980724598251+241743+0,Stamford,1386,0,,16,0,0
3,245980024598033,245980024598033+241790+1,Stamford,1408,0,,16,1,1
3,245980724598255,245980724598255+241790+1,Stamford,1408,0,,16,0,1
3,245980024598032,245980024598032+241791+1,Grand Central Terminal,1409,1,,5,1,1
3,245982924598325,245982924598325+241791+1,Grand Central Terminal,1409,1,,5,0,1
3,245983524599025,245983524599025+241851+0,New Haven,1528,0,,16,0,0
3,245979624597974,245979624597974+241851+0,New Haven,1528,0,,16,1,0
3,245980724598251,245980724598251+241851+0,New Haven,1528,0,,16,0,0
3,245980724598252,245980724598252+241851+0,New Haven,1528,0,,16,0,0
3,245980024598032,245980024598032+241851+0,New Haven,1528,0,,16,1,0
3,245980024598031,245980024598031+241880+1,New Haven,1542,0,,16,1,1
3,245980724598254,245980724598254+241880+1,New Haven,1542,0,,16,0,1
3,245982524598255,245982524598255+241935+0,Grand Central Terminal,1571,1,,5,0,0
3,245981424598252,245981424598252+241989+0,Grand Central Terminal,1599,1,,5,0,0
3,245983524598393,245983524598393+241989+0,Grand Central Terminal,1599,1,,5,0,0
5,245980724598251,245980724598251+242063+1,Stamford,1837,1,,10,0,1
5,245982924598322,245982924598322+242063+1,Stamford,1837,1,,10,0,1
5,245980424598045,245980424598045+242064+1,Stamford,1837,1,,10,0,1
5,245979624597974,245979624597974+242065+0,Danbury,1838,0,,21,1,0
5,245980424598045,245980424598045+242065+0,Danbury,1838,0,,21,0,0
6,245982924598325,245982924598325+242123+0,Bridgeport,1991,1,,11,0,0
6,245980724598252,245980724598252+242123+0,Bridgeport,1991,1,,11,0,0
6,245982924598322,245982924598322+242123+0,Bridgeport,1991,1,,11,0,0
6,245980024598033,245980024598033+242125+0,Bridgeport,1995,1,,11,1,0
6,245980724598251,245980724598251+242125+0,Bridgeport,1995,1,,11,0,0
3,245982924598322,245982924598322+242303+1,Grand Central Terminal,3507,1,,5,0,1
3,245979624597975,245979624597975+242303+1,Grand Central Terminal,3507,1,,5,1,1
3,245980724598251,245980724598251+242303+1,Grand Central Terminal,3507,1,,5,0,1
3,245983524599025,245983524599025+242303+1,Grand Central Terminal,3507,1,,5,0,1
2,245982924598323,245982924598323+242304+1,Crestwood,351,0,,14,0,1
2,245980724598252,245980724598252+242304+1,Crestwood,351,0,,14,0,1
3,245980724598252,245980724598252+241654+1,Grand Central Terminal,1315,1,,5,0,1
3,245980724598251,245980724598251+241654+1,Grand Central Terminal,1315,1,,5,0,1
3,245980724598253,245980724598253+241654+1,Grand Central Terminal,1315,1,,5,0,1
3,245982924598324,245982924598324+241654+1,Grand Central Terminal,1315,1,,5,0,1
3,245983524599022,245983524599022+241655+0,Stamford,1316,0,,16,0,0
3,245979624597974,245979624597974+241655+0,Stamford,1316,0,,16,1,0
3,245979624597975,245979624597975+241698+0,Grand Central Terminal,1349,1,,5,1,0
3,245980424598045,245980424598045+241698+0,Grand Central Terminal,1349,1,,5,0,0
3,245980024598033,245980024598033+241699+0,Grand Central Terminal,1351,1,,5,1,0
3,245983524599022,245983524599022+241699+0,Grand Central Terminal,1351,1,,5,0,0
3,245980724598254,245980724598254+241699+0,Grand Central Terminal,1351,1,,5,0,0
3,245979624597975,245979624597975+241699+0,Grand Central Terminal,1351,1,,5,1,0
3,245982924598324,245982924598324+241699+0,Grand Central Terminal,1351,1,,5,0,0
3,245980724598254,245980724598254+241745+0,Grand Central Terminal,1387,1,,5,0,0
3,245982924598322,245982924598322+241745+0,Grand Central Terminal,1387,1,,5,0,0
3,245980024598031,245980024598031+241745+0,Grand Central Terminal,1387,1,,5,1,0
3,245980724598253,245980724598253+241745+0,Grand Central Terminal,1387,1,,5,0,0
3,245980724598252,245980724598252+241745+0,Grand Central Terminal,1387,1,,5,0,0
3,245980024598032,245980024598032+241746+0,Stamford,1388,0,,16,1,0
3,245982924598325,245982924598325+241746+0,Stamford,1388,0,,16,0,0
3,245983524599023,245983524599023+241746+0,Stamford,1388,0,,16,0,0
3,245980424598045,245980424598045+241792+1,Stamford,1410,0,,16,0,1
3,245983524599021,245983524599021+241792+1,Stamford,1410,0,,16,0,1
3,245983524599023,245983524599023+241792+1,Stamford,1410,0,,16,0,1
3,245980724598252,245980724598252+241792+1,Stamford,1410,0,,16,0,1
3,245979724597975,245979724597975+241793+0,New Haven,1416,0,,16,1,0
3,245980024598033,245980024598033+241825+1,Grand Central Terminal,1507,1,,5,1,1
3,245980024598034,245980024598034+241825+1,Grand Central Terminal,1507,1,,5,1,1
3,245982924598323,245982924598323+241825+1,Grand Central Terminal,1507,1,,5,0,1
3,245980024598033,245980024598033+241853+1,Grand Central Terminal,1529,1,,5,1,1
3,245980424598045,245980424598045+241881+1,New Haven,1542,0,,16,0,1
3,245980724598254,245980724598254+241909+0,Grand Central Terminal,1559,1,,5,0,0
3,245982924598324,245982924598324+241909+0,Grand Central Terminal,1559,1,,5,0,0
3,245982924598313,245982924598313+241936+1,New Haven,1572,0,,16,0,1
3,245980724598102,245980724598102+241936+1,New Haven,1572,0,,16,0,1
3,245980024598034,245980024598034+241936+1,New Haven,1572,0,,16,1,1
3,245980724598101,245980724598101+241936+1,New Haven,1572,0,,16,0,1
3,245985624599024,245985624599024+241936+1,New Haven,1572,0,,16,0,1
3,245982124598255,245982124598255+241963+0,Grand Central Terminal,1585,1,,5,0,0
3,245982124598254,245982124598254+241963+0,Grand Central Terminal,1585,1,,5,0,0
3,245983524599011,245983524599011+241963+0,Grand Central Terminal,1585,1,,5,0,0
3,245982924598324,245982924598324+241964+0,New Haven,1586,0,,16,0,0
3,245980724598253,245980724598253+241964+0,New Haven,1586,0,,16,0,0
3,245982924598325,245982924598325+241964+0,New Haven,1586,0,,16,0,0
3,245980424598045,245980424598045+241991+0,Grand Central Terminal,1599,1,,5,0,0
5,245982924598323,245982924598323+242066+1,Grand Central Terminal,1841,1,,10,0,1
5,245980024598033,245980024598033+242067+0,Danbury,1844,0,,21,1,0
5,245983524599025,245983524599025+242067+0,Danbury,1844,0,,21,0,0
5,245980024598034,245980024598034+242067+0,Danbury,1844,0,,21,1,0
5,245983524599023,245983524599023+242067+0,Danbury,1844,0,,21,0,0
5,245983524599021,245983524599021+242067+0,Danbury,1844,0,,21,0,0
5,245982924598323,245982924598323+242067+0,Danbury,1844,0,,21,0,0
5,245980724598254,245980724598254+242067+0,Danbury,1844,0,,21,0,0
5,245979624597974,245979624597974+242068+1,Danbury,1848,0,,21,1,1
6,245983524599024,245983524599024+242127+0,Bridgeport,1997,1,,11,0,0
6,245980424598045,245980424598045+242128+0,Bridgeport,1997,1,,11,0,0
3,245979624597975,245979624597975+242308+1,Grand Central Terminal,3537,1,,5,1,1
3,245980424598045,245980424598045+242308+1,Grand Central Terminal,3537,1,,5,0,1
3,245982924598322,245982924598322+241657+1,Grand Central Terminal,1317,1,,5,0,1
3,245980024598031,245980024598031+241657+1,Grand Central Terminal,1317,1,,5,1,1
3,245980724598252,245980724598252+241657+1,Grand Central Terminal,1317,1,,5,0,1
3,245980024598033,245980024598033+241658+0,Stamford,1318,0,,16,1,0
3,245983524599025,245983524599025+241701+0,Grand Central Terminal,1353,1,,5,0,0
3,245982924598324,245982924598324+241701+0,Grand Central Terminal,1353,1,,5,0,0
3,245980424598045,245980424598045+241701+0,Grand Central Terminal,1353,1,,5,0,0
3,245982924598322,245982924598322+241701+0,Grand Central Terminal,1353,1,,5,0,0
3,245980724598253,245980724598253+241701+0,Grand Central Terminal,1353,1,,5,0,0
3,245980424598045,245980424598045+241702+0,Grand Central Terminal,1355,1,,5,0,0
3,245983524599022,245983524599022+241702+0,Grand Central Terminal,1355,1,,5,0,0
3,245980724598252,245980724598252+241702+0,Grand Central Terminal,1355,1,,5,0,0
3,245982924598322,245982924598322+241703+0,Grand Central Terminal,1357,1,,5,0,0
3,245983524599022,245983524599022+241703+0,Grand Central Terminal,1357,1,,5,0,0
3,245982924598324,245982924598324+241703+0,Grand Central Terminal,1357,1,,5,0,0
3,245982924598312,245982924598312+241748+0,Grand Central Terminal,1389,1,,5,0,0
3,245980024598031,245980024598031+241748+0,Grand Central Terminal,1389,1,,5,1,0
3,245979624597964,245979624597964+241748+0,Grand Central Terminal,1389,1,,5,1,0
3,245979724597975,245979724597975+241749+0,Grand Central Terminal,1389,1,,5,1,0
3,245982524598255,245982524598255+241794+0,New Haven,1416,0,,16,0,0
3,245980724598244,245980724598244+241794+0,New Haven,1416,0,,16,0,0
3,245981124598185,245981124598185+241795+0,New Haven,1416,0,,16,0,0
3,245980024598032,245980024598032+241827+1,New Haven,1508,0,,16,1,1
3,245983524599022,245983524599022+241827+1,New Haven,1508,0,,16,0,1
3,245980724598253,245980724598253+241827+1,New Haven,1508,0,,16,0,1
3,245980724598255,245980724598255+241827+1,New Haven,1508,0,,16,0,1
3,245983524599025,245983524599025+241854+0,New Haven,1530,0,,16,0,0
3,245983524599024,245983524599024+241854+0,New Haven,1530,0,,16,0,0
3,245983524599025,245983524599025+241882+1,New Haven,1544,0,,16,0,1
3,245980024598031,245980024598031+241882+1,New Haven,1544,0,,16,1,1
3,245980724598253,245980724598253+241882+1,New Haven,1544,0,,16,0,1
3,245979624597975,245979624597975+241911+1,New Haven,1560,0,,16,1,1
3,245980024598034,245980024598034+241938+0,Grand Central Terminal,1573,1,,5,1,0
3,245983524599024,245983524599024+241938+0,Grand Central Terminal,1573,1,,5,0,0
3,245982924598323,245982924598323+241938+0,Grand Central Terminal,1573,1,,5,0,0
3,245980024598031,245980024598031+241938+0,Grand Central Terminal,1573,1,,5,1,0
3,245980024598034,245980024598034+241966+0,Grand Central Terminal,1587,1,,5,1,0
3,245982924598322,245982924598322+241966+0,Grand Central Terminal,1587,1,,5,0,0
3,245980724598251,245980724598251+241966+0,Grand Central Terminal,1587,1,,5,0,0
4,245983524599022,245983524599022+241994+1,Grand Central Terminal,1707,1,,8,0,1
4,245980024598034,245980024598034+241994+1,Grand Central Terminal,1707,1,,8,1,1
4,245980724598252,245980724598252+241994+1,Grand Central Terminal,1707,1,,8,0,1
4,245982924598322,245982924598322+241994+1,Grand Central Terminal,1707,1,,8,0,1
4,245982924598324,245982924598324+241994+1,Grand Central Terminal,1707,1,,8,0,1
4,245983524599025,245983524599025+241994+1,Grand Central Terminal,1707,1,,8,0,1
5,245980724598252,245980724598252+242069+0,Stamford,1849,1,,10,0,0
5,245980424598045,245980424598045+242070+0,Stamford,1849,1,,10,0,0
5,245982924598322,245982924598322+242071+0,South Norwalk,1855,1,,10,0,0
